user_id,item_id,timestamp
6022,349,960972800.0
6022,1650,960972860.0
6022,160,963271360.0
6022,1523,963271900.0
6022,1229,963272000.0
6022,616,963272000.0
6022,266,963272100.0
6022,2433,963272200.0
6022,213,963272200.0
6022,2427,964828350.0
6022,89,964828500.0
6022,272,964828540.0
6022,663,964828540.0
6022,350,964828600.0
6022,222,964828600.0
6022,2225,964828700.0
6022,2539,964828740.0
6022,427,964828740.0
6022,2435,964828740.0
6022,2726,964828800.0
6022,530,964828800.0
6022,999,964828800.0
6022,202,964828900.0
6022,819,984195700.0
6022,1603,997453760.0
6022,1279,997453800.0
6022,828,997453800.0
6022,176,997453900.0
6022,1113,997453900.0
6022,2553,997453950.0
6022,23,997453950.0
6022,413,997454000.0
6022,1964,997454100.0
6022,692,997454140.0
6022,133,997454140.0
6022,1525,997454140.0
6022,508,997454200.0
6022,289,997454200.0
6022,152,997454340.0
6022,204,997454340.0
6022,1031,997454400.0
6022,1268,997454400.0
6022,288,997454460.0
6022,460,997454460.0
6021,512,956705150.0
6021,485,956705150.0
6021,1445,956705200.0
6021,765,956705200.0
6021,1485,956705300.0
6021,1446,956705300.0
6021,1499,956705300.0
6021,2874,956705300.0
6021,632,956705300.0
6021,1448,956705340.0
6021,176,956705340.0
6021,8,956705340.0
6021,171,956705340.0
6021,584,956705340.0
6021,596,956705340.0
6021,550,956705340.0
6021,16,956705340.0
6021,695,956705400.0
6021,6,956705400.0
6021,1456,956705400.0
6021,616,956705400.0
6021,135,956705400.0
6021,46,956705400.0
6021,1534,956705500.0
6021,1494,956705500.0
6021,391,956705500.0
6021,1274,956705500.0
6021,1964,956705500.0
6021,538,956705500.0
6021,2023,956705500.0
6021,77,956705540.0
6021,1750,956705540.0
6021,2466,956705540.0
6021,732,956705540.0
6021,117,956705540.0
6021,23,956705540.0
6021,1192,956705540.0
6021,200,956705540.0
6021,564,956705540.0
6021,1753,956705540.0
6021,1629,956705540.0
6021,797,956705600.0
6021,622,956705660.0
6021,1256,956705660.0
6021,1623,956705660.0
6021,850,956705660.0
6021,89,956705660.0
6021,641,956705660.0
6021,2074,956705660.0
6021,1417,956705660.0
6021,634,956705660.0
6021,1486,956705700.0
6021,644,956705700.0
6021,647,956705700.0
6021,697,956705700.0
6021,275,956705700.0
6021,177,956705700.0
6021,661,956705800.0
6021,97,956705800.0
6021,45,956705800.0
6021,65,956705800.0
6021,610,956705800.0
6021,27,956705800.0
6021,611,956705860.0
6021,3,956705860.0
6021,10,956705860.0
6021,1521,956705860.0
6021,2015,956705860.0
6021,34,956705900.0
6021,1747,956705900.0
6021,648,956705900.0
6021,711,956705900.0
6021,1612,956705900.0
6021,413,956705900.0
6021,2017,956705900.0
6021,389,956705900.0
6021,608,956705900.0
6021,725,956705900.0
6021,38,956705900.0
6021,1043,956706000.0
6021,1842,956706000.0
6021,721,956706000.0
6021,754,956706000.0
6021,425,956706000.0
6021,1724,956706000.0
6021,1632,956706000.0
6021,2110,956706050.0
6021,607,956706050.0
6021,1454,956706050.0
6021,631,956706050.0
6021,12,956706050.0
6021,2,956706050.0
6021,36,956706050.0
6021,420,956706050.0
6021,1780,956706050.0
6021,418,956706050.0
6021,26,956706100.0
6021,1250,956706200.0
6021,628,956706200.0
6021,1455,956706200.0
6021,337,956706200.0
6021,983,956706200.0
6021,1900,956706200.0
6021,1617,956706200.0
6021,1279,956706200.0
6021,1524,956706200.0
6021,1483,956706200.0
6021,959,956706200.0
6021,1571,956706200.0
6021,847,956706240.0
6021,664,956706300.0
6021,1516,956706300.0
6021,1451,956706500.0
6021,660,956706560.0
6021,558,956706560.0
6021,1090,956706560.0
6021,668,956757950.0
6021,419,956758000.0
6021,1443,956758000.0
6021,534,956758000.0
6020,797,956706800.0
6020,1335,956706900.0
6020,65,956706900.0
6020,172,956707000.0
6020,214,956707000.0
6020,184,956707500.0
6020,534,956707600.0
6020,1456,956707600.0
6020,596,956707600.0
6020,273,956707600.0
6020,1499,956707650.0
6020,1031,956707650.0
6020,207,956707700.0
6020,538,956707700.0
6020,410,956714700.0
6020,2420,956714750.0
6020,1604,956714800.0
6019,393,956709000.0
6019,3034,956709000.0
6019,1237,956709000.0
6019,49,956709000.0
6019,419,956709100.0
6019,443,956709100.0
6019,1343,956709100.0
6019,433,956709100.0
6019,668,956709100.0
6019,364,956709100.0
6019,660,956709200.0
6019,8,956709200.0
6019,105,956709200.0
6019,1294,956709200.0
6019,1,956709200.0
6019,168,956709200.0
6019,236,956709200.0
6019,24,956709200.0
6019,256,956709250.0
6019,320,956709250.0
6019,1662,956709250.0
6019,106,956709250.0
6019,1535,956709250.0
6019,10,956709300.0
6019,1441,956709300.0
6019,52,956709300.0
6019,48,956709300.0
6019,64,956709400.0
6019,2075,956709400.0
6019,102,956709400.0
6019,1613,956709400.0
6019,1575,956709400.0
6019,1451,956709400.0
6019,552,956709400.0
6019,163,956709400.0
6019,150,956709440.0
6019,1519,956709440.0
6019,715,956709440.0
6019,596,956709440.0
6019,504,956709440.0
6019,828,956709440.0
6019,545,956709500.0
6019,275,956709500.0
6019,547,956709500.0
6019,2065,956709500.0
6019,55,956709570.0
6019,160,956709570.0
6019,1460,956709570.0
6019,27,956709570.0
6019,325,956709600.0
6019,2268,956709600.0
6019,2463,956709600.0
6019,1621,956709600.0
6019,88,956709600.0
6019,485,956709600.0
6019,359,956709700.0
6019,661,956709700.0
6019,664,956709700.0
6019,1608,956709700.0
6019,416,956709700.0
6019,68,956709700.0
6019,85,956709700.0
6019,1040,956709760.0
6019,2116,956709760.0
6019,1940,956709760.0
6019,1717,956709760.0
6019,2008,956709800.0
6019,1388,956709800.0
6019,86,956709900.0
6019,137,956709900.0
6019,796,956709900.0
6019,1609,956709900.0
6019,427,956709900.0
6019,1532,956709900.0
6019,1750,956709950.0
6019,1553,956709950.0
6019,2123,956709950.0
6019,142,956709950.0
6019,244,956709950.0
6019,2636,956709950.0
6019,1292,956710000.0
6019,1062,956710000.0
6019,2004,956710000.0
6019,564,956710000.0
6019,129,956718600.0
6019,259,956718600.0
6019,558,956718600.0
6019,246,956718600.0
6019,1250,956718660.0
6019,628,956718660.0
6019,1156,956718660.0
6019,1228,956718660.0
6019,39,956718660.0
6019,1459,956718700.0
6019,1494,956718700.0
6019,1627,956718700.0
6019,1257,956718700.0
6019,1444,956718700.0
6019,210,956718700.0
6019,218,956718700.0
6019,1229,956718700.0
6019,1483,956718700.0
6019,584,956718700.0
6019,528,956718700.0
6019,98,956718800.0
6019,1445,956718800.0
6019,1550,956718800.0
6019,957,956718800.0
6019,1544,956718800.0
6019,152,956718800.0
6019,1037,956718800.0
6019,122,956718800.0
6019,1571,956718800.0
6019,335,956718800.0
6019,1254,956718850.0
6019,896,956718850.0
6019,798,956718850.0
6019,1129,956718850.0
6019,1231,956718850.0
6019,242,956718850.0
6019,1548,956718850.0
6019,1561,956718850.0
6019,1116,956718900.0
6019,277,956718900.0
6019,1542,956718900.0
6019,133,956718900.0
6019,956,956718900.0
6019,1147,956718900.0
6019,79,956718900.0
6019,121,956718900.0
6019,2045,956719000.0
6019,1290,956719000.0
6019,2291,956719040.0
6019,431,956719040.0
6019,251,956719040.0
6019,264,956719040.0
6019,464,956719040.0
6019,522,956719040.0
6019,342,956719040.0
6019,1442,956719100.0
6019,765,956719100.0
6019,171,956719100.0
6019,755,956719100.0
6019,1193,956719170.0
6019,51,956719170.0
6019,1288,956719170.0
6019,1507,956719170.0
6019,999,956719170.0
6019,1492,956719200.0
6019,1448,956719200.0
6019,207,956719200.0
6019,380,956719200.0
6019,769,956719200.0
6019,1610,956719200.0
6019,200,956719200.0
6019,178,956719200.0
6019,135,956719200.0
6019,314,956719300.0
6019,1303,956719300.0
6019,185,956719300.0
6019,23,956719300.0
6019,864,956719300.0
6019,2438,956719300.0
6019,722,956719300.0
6019,1118,956719360.0
6019,1484,956719360.0
6019,647,956719360.0
6019,695,956719360.0
6019,1639,956719360.0
6019,2403,956719360.0
6019,1650,956719360.0
6019,632,956719360.0
6019,546,956719360.0
6019,1583,956719360.0
6019,97,956801540.0
6019,45,956801540.0
6019,610,956801540.0
6019,996,956801540.0
6019,742,956801540.0
6019,78,956801600.0
6019,747,956801660.0
6019,375,956801660.0
6019,713,956801660.0
6019,987,956801660.0
6019,988,956801660.0
6019,614,956801660.0
6019,1006,956801660.0
6019,1003,956801700.0
6019,732,956801700.0
6019,537,956801700.0
6019,65,956801700.0
6019,321,956801700.0
6019,969,956801700.0
6019,675,956801800.0
6019,1001,956801800.0
6019,585,956801800.0
6019,839,956801800.0
6019,1468,956801800.0
6019,654,956801800.0
6018,567,956709400.0
6018,889,956709400.0
6018,1154,956709400.0
6018,28,956709400.0
6018,1738,956709440.0
6018,650,956709440.0
6018,1835,956709440.0
6018,105,956709440.0
6018,861,956709440.0
6018,351,956709440.0
6018,511,956709440.0
6018,787,956709440.0
6018,872,956709440.0
6018,875,956709500.0
6018,3002,956709500.0
6018,926,956709500.0
6018,943,956709500.0
6018,185,956709500.0
6018,1914,956709500.0
6018,865,956709500.0
6018,789,956709500.0
6018,231,956709500.0
6018,278,956709570.0
6018,907,956709570.0
6018,514,956709570.0
6018,2002,956709570.0
6018,2181,956709570.0
6018,1972,956709570.0
6018,70,956709600.0
6018,507,956709600.0
6018,1695,956709600.0
6018,931,956709600.0
6018,1547,956709600.0
6018,2109,956709600.0
6018,935,956709600.0
6018,353,956709600.0
6018,1677,956709600.0
6018,362,956709600.0
6018,2122,956709700.0
6018,4,956709700.0
6018,937,956709700.0
6018,326,956709700.0
6018,1603,956709700.0
6018,314,956709700.0
6018,918,956709700.0
6018,434,956709700.0
6018,1513,956709760.0
6018,291,956709760.0
6018,453,956709760.0
6018,273,956709760.0
6018,1300,956709760.0
6018,2126,956709800.0
6018,888,956709800.0
6018,2333,956709800.0
6018,2121,956709800.0
6018,333,956709800.0
6018,220,956709800.0
6018,876,956709800.0
6018,2670,956709900.0
6018,911,956709900.0
6018,523,956709900.0
6018,1133,956709900.0
6018,927,956709900.0
6018,344,956709900.0
6018,942,956709900.0
6018,930,956709900.0
6018,1166,956709950.0
6018,936,956709950.0
6018,2786,956709950.0
6018,859,956709950.0
6018,307,956709950.0
6018,294,956710000.0
6018,95,956710000.0
6018,1148,956710000.0
6018,1122,956710000.0
6018,880,956710000.0
6018,424,956710000.0
6018,973,956710000.0
6018,1381,956710000.0
6018,1157,956710000.0
6018,287,956710000.0
6018,248,956710100.0
6018,799,956710100.0
6018,358,956710100.0
6018,1360,956710100.0
6018,991,956710100.0
6018,3038,956710100.0
6018,310,956710100.0
6018,627,956710140.0
6018,331,956710140.0
6018,250,956710140.0
6018,2127,956710140.0
6018,499,956710140.0
6018,44,956710140.0
6018,349,956710140.0
6018,279,956710200.0
6018,263,956710200.0
6018,869,956710200.0
6018,1737,956710200.0
6018,896,956710200.0
6018,897,956710200.0
6018,51,956710200.0
6018,304,956710200.0
6018,1160,956710200.0
6018,2108,956710200.0
6018,671,956710200.0
6018,135,956710200.0
6018,243,956710200.0
6018,444,956710200.0
6018,2932,956710200.0
6018,39,956710200.0
6018,1095,956710300.0
6018,219,956710300.0
6018,1897,956710300.0
6018,492,956710300.0
6018,224,956710300.0
6018,928,956710300.0
6018,2386,956710400.0
6018,271,956710400.0
6018,1906,956710400.0
6018,299,956710400.0
6018,2606,956710400.0
6018,996,956710400.0
6018,2619,956710460.0
6018,1485,956710460.0
6018,128,956710460.0
6018,259,956710460.0
6018,22,956710460.0
6018,30,956710460.0
6018,2194,956710460.0
6018,534,956710500.0
6018,262,956710500.0
6018,125,956710500.0
6018,168,956710500.0
6018,1487,956710500.0
6018,49,956710500.0
6018,2457,956710600.0
6018,97,956710600.0
6018,52,956710600.0
6018,1512,956710600.0
6018,2006,956710600.0
6018,496,956710600.0
6018,1901,956710600.0
6018,2672,956710660.0
6018,1662,956710660.0
6018,1156,956710660.0
6018,2456,956710660.0
6018,1488,956710700.0
6018,45,956710700.0
6018,1090,956710700.0
6018,2802,956710800.0
6018,71,956710800.0
6018,1,956710800.0
6018,1343,956710800.0
6018,1663,956710800.0
6018,1237,956710800.0
6018,610,956710800.0
6018,246,956710800.0
6018,1530,956710800.0
6018,305,956710800.0
6018,742,956710800.0
6018,256,956710850.0
6018,1443,956710850.0
6018,1892,956710850.0
6018,1274,956710850.0
6018,2512,956710850.0
6018,48,956710850.0
6018,68,956710850.0
6018,175,956710850.0
6018,1228,956710850.0
6018,616,956710850.0
6018,1250,956710900.0
6018,337,956710900.0
6018,1445,956710900.0
6018,1444,956710900.0
6018,1621,956710900.0
6018,1575,956710900.0
6018,2423,956710900.0
6018,1669,956710900.0
6018,485,956710900.0
6018,163,956710900.0
6018,129,956711000.0
6018,2964,956711000.0
6018,545,956711000.0
6018,1535,956711000.0
6018,833,956711000.0
6018,1292,956711040.0
6018,1510,956711040.0
6018,680,956711040.0
6018,2015,956711040.0
6018,1986,956711040.0
6018,1124,956711040.0
6018,2148,956711040.0
6018,725,956711040.0
6018,552,956711040.0
6018,1607,956711040.0
6018,755,956711040.0
6018,1604,956711100.0
6018,735,956711100.0
6018,1717,956711100.0
6018,210,956711100.0
6018,538,956711100.0
6018,632,956711100.0
6018,960,956711100.0
6018,963,956711100.0
6018,258,956711100.0
6018,1597,956711100.0
6018,2624,956711200.0
6018,2007,956711200.0
6018,110,956711200.0
6018,2799,956711200.0
6018,89,956711200.0
6018,72,956711200.0
6018,1288,956711200.0
6018,356,956711230.0
6018,443,956711230.0
6018,1825,956711230.0
6018,866,956711230.0
6018,218,956711230.0
6018,1844,956711230.0
6018,588,956711300.0
6018,2647,956711300.0
6018,207,956711300.0
6018,1476,956711300.0
6018,1238,956711300.0
6018,298,956711300.0
6018,1481,956711300.0
6018,2978,956711300.0
6018,1096,956711300.0
6018,1104,956711300.0
6018,661,956711360.0
6018,55,956711360.0
6018,2463,956711360.0
6018,1482,956711360.0
6018,984,956711360.0
6018,2641,956711400.0
6018,1258,956711400.0
6018,769,956711400.0
6018,78,956711400.0
6018,200,956711400.0
6018,1197,956711550.0
6018,2628,956711550.0
6018,957,956711550.0
6018,2833,956711550.0
6018,350,956711550.0
6018,559,956711550.0
6018,599,956711550.0
6018,528,956711550.0
6018,2673,956711550.0
6018,828,956711550.0
6018,2506,956711550.0
6018,1805,956711600.0
6018,983,956711600.0
6018,883,956711600.0
6018,56,956711600.0
6018,1293,956711600.0
6018,16,956711600.0
6018,999,956711600.0
6018,647,956711700.0
6018,157,956711700.0
6018,949,956711700.0
6018,1107,956711700.0
6018,796,956711700.0
6018,1118,956711740.0
6018,2734,956711740.0
6018,144,956711740.0
6018,2191,956711740.0
6018,1113,956711740.0
6018,214,956711740.0
6018,2225,956711940.0
6018,1601,956711940.0
6018,1882,956711940.0
6018,1504,956712000.0
6018,176,956712000.0
6018,1460,956712000.0
6018,213,956712000.0
6018,921,956712000.0
6018,40,956712000.0
6018,1527,956712060.0
6018,427,956712060.0
6018,226,956712060.0
6018,1912,956712060.0
6018,1521,956712200.0
6018,2438,956712260.0
6018,564,956712260.0
6018,1439,956712260.0
6018,98,956712400.0
6018,1747,956712400.0
6018,3040,956712400.0
6018,980,956712400.0
6018,6,956712400.0
6018,1989,956712400.0
6018,43,956712400.0
6018,1964,956712400.0
6018,414,956712400.0
6018,275,956712400.0
6018,1492,956712450.0
6018,1078,956712450.0
6018,133,956712450.0
6018,216,956712450.0
6018,988,956712450.0
6018,1119,956712450.0
6018,211,956712450.0
6018,153,956712450.0
6018,1486,956712500.0
6018,371,956712500.0
6018,975,956712500.0
6018,85,956712500.0
6018,152,956712500.0
6018,1842,956712600.0
6018,1388,956712600.0
6018,1244,956712600.0
6018,503,956712600.0
6018,718,956712700.0
6018,142,956712700.0
6018,1546,956712700.0
6018,2394,956712700.0
6018,2505,956712700.0
6018,1928,956712700.0
6018,1938,956712700.0
6018,372,956712700.0
6018,117,956712700.0
6018,608,956712700.0
6018,283,956712700.0
6018,1126,956712700.0
6018,1347,956712700.0
6018,1826,956712700.0
6018,2079,956712770.0
6018,504,956712770.0
6018,9,956712800.0
6018,354,956712800.0
6018,373,956712800.0
6018,2247,956712800.0
6018,2040,956712800.0
6018,2403,956712800.0
6018,150,956712800.0
6018,747,956712800.0
6018,762,956712800.0
6018,42,956712800.0
6018,375,956712800.0
6018,1483,956712800.0
6018,410,956712800.0
6018,1006,956712800.0
6018,546,956712800.0
6018,2420,956712800.0
6018,2008,956712900.0
6018,2507,956712900.0
6018,140,956712900.0
6018,2688,956712900.0
6018,1878,956712900.0
6018,1529,956712900.0
6018,1526,956712960.0
6018,1641,956712960.0
6018,519,956712960.0
6018,416,956712960.0
6018,217,956712960.0
6018,614,956712960.0
6018,1956,956712960.0
6018,1047,956712960.0
6018,27,956712960.0
6018,86,956713000.0
6018,380,956713000.0
6018,1555,956713000.0
6018,584,956713000.0
6018,2448,956713200.0
6018,1399,956713200.0
6018,1541,956713200.0
6018,2159,956713200.0
6018,1742,956713200.0
6018,1828,956713200.0
6018,177,956713200.0
6018,690,956713300.0
6018,1456,956713300.0
6018,347,956713300.0
6018,1248,956713860.0
6018,1533,956713860.0
6018,505,956713860.0
6018,1634,956713860.0
6018,2072,956713860.0
6018,710,956713860.0
6018,124,956713900.0
6018,376,956713900.0
6018,1623,956714400.0
6018,205,956714400.0
6018,19,956714400.0
6018,638,956714400.0
6018,2539,956714400.0
6018,1207,956714400.0
6018,447,956714400.0
6018,701,956714600.0
6018,378,956714600.0
6018,193,956714600.0
6018,93,956714600.0
6018,649,956714600.0
6018,34,956716400.0
6018,1045,956716400.0
6018,3,956716400.0
6018,1499,956716400.0
6018,2621,956716400.0
6018,1563,956716400.0
6018,1231,956716400.0
6018,393,956716400.0
6018,187,956716400.0
6018,360,956716500.0
6018,466,956716500.0
6018,2446,956716500.0
6018,586,956716540.0
6018,3004,956716540.0
6018,2129,956716540.0
6018,945,956716540.0
6018,1040,956716540.0
6018,1612,956716540.0
6018,1469,956716540.0
6018,727,956716540.0
6018,21,956716540.0
6018,700,956716540.0
6018,1629,956716540.0
6018,154,956716600.0
6018,82,956716600.0
6018,834,956716600.0
6018,1031,956716600.0
6018,357,956716600.0
6018,2379,956716600.0
6018,1129,956716600.0
6018,494,956716600.0
6018,1484,956716700.0
6018,1044,956716700.0
6018,1068,956716700.0
6018,383,956716700.0
6018,1548,956716700.0
6018,524,956716700.0
6018,798,956716740.0
6018,641,956716740.0
6018,2973,956716740.0
6018,593,956716740.0
6018,3041,956716740.0
6018,38,956716740.0
6018,1572,956716800.0
6018,277,956716800.0
6018,272,956716800.0
6018,630,956716800.0
6018,1714,956716860.0
6018,1625,956716860.0
6018,166,956716860.0
6018,65,956716860.0
6018,1490,956716860.0
6018,916,956716900.0
6018,2350,956716900.0
6018,1152,956716900.0
6018,814,956716900.0
6018,301,956717000.0
6018,2903,956717000.0
6018,1077,956717000.0
6018,2353,956717000.0
6018,123,956717060.0
6018,1257,956717060.0
6018,2468,956717060.0
6018,1942,956717060.0
6018,242,956717060.0
6018,478,956717060.0
6018,1636,956717060.0
6018,17,956717060.0
6018,642,956717060.0
6018,1397,956717060.0
6018,20,956717060.0
6018,18,956717060.0
6018,1813,956717100.0
6018,325,956717100.0
6018,315,956717100.0
6018,1094,956717100.0
6018,1128,956717100.0
6018,995,956717100.0
6018,587,956717200.0
6018,1003,956717200.0
6018,490,956717200.0
6018,513,956717200.0
6018,987,956717200.0
6018,508,956717200.0
6018,813,956717200.0
6018,130,956717200.0
6018,2012,956717200.0
6018,107,956717200.0
6018,330,956717200.0
6018,1618,956717250.0
6018,101,956717250.0
6018,697,956717250.0
6018,724,956717250.0
6018,1290,956717250.0
6018,76,956717250.0
6018,79,956717250.0
6018,114,956717250.0
6018,5,956717250.0
6018,1931,956717250.0
6018,141,956717300.0
6018,209,956717300.0
6018,47,956717300.0
6018,1851,956717300.0
6018,1254,956717400.0
6018,1314,956717400.0
6018,35,956717400.0
6018,956,956717400.0
6018,53,956717400.0
6018,509,956717400.0
6018,549,956717400.0
6018,368,956717400.0
6018,2872,956717400.0
6018,533,956717400.0
6018,109,956717400.0
6018,229,956717400.0
6018,323,956717400.0
6018,1528,956717440.0
6018,1455,956717440.0
6018,683,956717440.0
6018,222,956717440.0
6018,1516,956717440.0
6018,255,956717500.0
6018,1559,956717500.0
6018,2210,956717500.0
6018,390,956717500.0
6018,288,956717500.0
6018,1266,956717500.0
6018,169,956717500.0
6018,1016,956717500.0
6018,1894,956717500.0
6018,54,956717500.0
6018,436,956717500.0
6018,2850,956717500.0
6018,1427,956717600.0
6018,2066,956717600.0
6018,732,956717600.0
6018,501,956717600.0
6018,2360,956717600.0
6018,624,956717630.0
6018,739,956717630.0
6018,2883,956717630.0
6018,1653,956717630.0
6018,2250,956717630.0
6018,2045,956717700.0
6018,1946,956717700.0
6018,770,956717700.0
6018,1518,956717700.0
6018,1644,956717700.0
6018,189,956717700.0
6018,1147,956717700.0
6018,464,956717700.0
6018,432,956717700.0
6018,338,956717700.0
6018,497,956717700.0
6018,46,956717700.0
6018,1536,956717760.0
6018,336,956717760.0
6018,50,956717760.0
6018,812,956717800.0
